case,phase,bucket_start,price_close,price_trade_count,tvl_token_close,volume_turnover,net_lp_flow_ratio,withdrawal_ratio,liquidity_removed_token,net_lp_flow_token,future_24h_log_return,gross_lp_activity_ratio,actual_transfer_net_ratio,actual_transfer_net_token
CEL,incident_preceding,2022-05-21 02:00:00+00:00,0.0004036299297,7,1250591.832,0.01069228072,0,0,0,0,-0.06826083506,0,-0.002569449641,-3221.6105
CEL,incident_preceding,2022-05-21 03:00:00+00:00,0.0004057010972,2,1250492.915,0.001928266872,0,0,0,0,-0.08737867544,0,-7.909599077e-05,-98.9168
CEL,incident_preceding,2022-05-21 04:00:00+00:00,0.0004002044645,5,1254692.517,0.00557765759,0,0,0,0,-0.07826298574,0,0.003358356732,4199.6013
CEL,incident_preceding,2022-05-21 05:00:00+00:00,0.0004052325518,4,1250488.02,0.006699236657,0,0,0,0,-0.08230461089,0,-0.003351017118,-4204.4961
CEL,incident_preceding,2022-05-21 06:00:00+00:00,0.0003985869426,4,1256337.005,0.00642263106,0,0,0,0,-0.05731461114,0,0.004677361402,5848.9844
CEL,incident_preceding,2022-05-21 07:00:00+00:00,0.0003948582799,1,1258922.509,0.002057970186,0,0,0,0,-0.06402046076,0,0.002057970186,2585.5041
CEL,incident_preceding,2022-05-21 08:00:00+00:00,0.0003971337007,12,1260499.471,0.01923028298,0.001141037744,0,0,1436.4781,-0.06964830015,0.001141037744,0.001252628727,1576.9625
CEL,incident_preceding,2022-05-21 09:00:00+00:00,0.0003950196295,2,1260225.083,0.004113933736,0,0,0,0,-0.07481457019,0,-0.0002176825189,-274.3887
CEL,incident_preceding,2022-05-21 10:00:00+00:00,0.0003915309988,10,1262975.226,0.01779305856,0,0,0,0,-0.07022185836,0,0.002182263897,2750.1437
CEL,incident_preceding,2022-05-21 11:00:00+00:00,0.0003935109249,3,1261603.294,0.001114139906,0,0,0,0,-0.06145098739,0,-0.001086270317,-1371.9325
CEL,incident_preceding,2022-05-21 12:00:00+00:00,0.0003948678767,1,1261346.41,0.0002036171761,0,0,0,0,-0.04944678374,0,-0.0002036171761,-256.8841
CEL,incident_preceding,2022-05-21 13:00:00+00:00,0.0003992685481,9,1256350.047,0.006700525275,0,0,0,0,-0.05457735802,0,-0.003961134278,-4996.3625
CEL,incident_preceding,2022-05-21 14:00:00+00:00,0.0003986445258,1,1256401.047,4.059378205e-05,0,0,0,0,-0.04782321308,0,4.059378205e-05,51
CEL,incident_preceding,2022-05-21 15:00:00+00:00,0.0003949741186,3,1259365.752,0.002359680141,0,0,0,0,-0.03277433637,0,0.002359680141,2964.7046
CEL,incident_preceding,2022-05-21 16:00:00+00:00,0.0003949741186,0,1259365.752,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-21 17:00:00+00:00,0.0003942905535,2,1259641.941,0.0002193082507,0,0,0,0,-0.03685501537,0,0.0002193082507,276.1893
CEL,incident_preceding,2022-05-21 18:00:00+00:00,0.0003914570555,2,1260449.249,0.0006409030008,0,0,0,0,-0.03085525289,0,0.0006409030008,807.3083
CEL,incident_preceding,2022-05-21 19:00:00+00:00,0.0003921223714,1,1262994.084,0.002018990293,0,0,0,0,-0.03825218593,0,0.002018990293,2544.8348
CEL,incident_preceding,2022-05-21 20:00:00+00:00,0.0003871762752,8,1266624.568,0.01620513101,0,0,0,0,-0.02247737373,0,0.002874505467,3630.4834
CEL,incident_preceding,2022-05-21 21:00:00+00:00,0.0003706400003,16,1255896.958,0.03557952273,-0.01621118358,0.01621118358,20533.4834,-20533.4834,0.02558639769,0.01621118358,-0.008469447201,-10727.6099
CEL,incident_preceding,2022-05-21 22:00:00+00:00,0.0003724988564,7,1256183.244,0.004298261148,0,0,0,0,0.02170819518,0,0.0002279531758,286.2857
CEL,incident_preceding,2022-05-21 23:00:00+00:00,0.0003724988564,0,1256183.244,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-22 00:00:00+00:00,0.000374928734,3,1252719.119,0.002765489683,0,0,0,0,0.02935784262,0,-0.002757658342,-3464.1242
CEL,incident_preceding,2022-05-22 01:00:00+00:00,0.0004067731504,5,1255026.814,0.05198542825,0,0,0,0,,0,0.001842148223,2307.6943
CEL,incident_preceding,2022-05-22 02:00:00+00:00,0.0003769971424,2,1253782.271,0.0009916459844,0,0,0,0,0.01225250308,0,-0.0009916459844,-1244.5423
CEL,incident_preceding,2022-05-22 03:00:00+00:00,0.0003717561019,4,1256400.198,0.003146807058,0,0,0,0,0.01779527593,0,0.002088023702,2617.9271
CEL,incident_preceding,2022-05-22 04:00:00+00:00,0.0003700775551,1,1256674.119,0.0002180199433,0,0,0,0,0.03181871753,0,0.0002180199433,273.9203
CEL,incident_preceding,2022-05-22 05:00:00+00:00,0.0003732156838,2,1255184.411,0.001185436923,0,0,0,0,0.01154074165,0,-0.001185436923,-1489.7079
CEL,incident_preceding,2022-05-22 06:00:00+00:00,0.0003763844287,1,1252824.411,0.001880201809,0,0,0,0,0.01880192496,0,-0.001880201809,-2360
CEL,incident_preceding,2022-05-22 07:00:00+00:00,0.0003703714625,2,1256692.221,0.003087272619,0,0,0,0,0.03148375108,0,0.003087272619,3867.8105
CEL,incident_preceding,2022-05-22 08:00:00+00:00,0.0003704152603,1,1256701.967,7.755200386e-06,0,0,0,0,,0,7.755200386e-06,9.7459
CEL,incident_preceding,2022-05-22 09:00:00+00:00,0.0003665448503,3,1258316.497,0.001843571396,0,0,0,0,0.04136201129,0,0.001284735635,1614.5298
CEL,incident_preceding,2022-05-22 10:00:00+00:00,0.0003649801007,1,1259377.112,0.0008428842048,0,0,0,0,0.01929750983,0,0.0008428842048,1060.6151
CEL,incident_preceding,2022-05-22 11:00:00+00:00,0.0003700572944,4,1256743.241,0.003352869335,0,0,0,0,0.00826966292,0,-0.00209140747,-2633.8707
CEL,incident_preceding,2022-05-22 12:00:00+00:00,0.0003758177941,5,1252851.748,0.009463430881,0,0,0,0,-0.0148616615,0,-0.003096490573,-3891.4936
CEL,incident_preceding,2022-05-22 13:00:00+00:00,0.0003780615017,1,1251751.748,0.0008779969393,0,0,0,0,0.005221577344,0,-0.0008779969393,-1100
CEL,incident_preceding,2022-05-22 14:00:00+00:00,0.0003800287447,1,1251643.748,8.627908864e-05,0,0,0,0,0.002186571259,0,-8.627908864e-05,-108
CEL,incident_preceding,2022-05-22 15:00:00+00:00,0.0003822389375,3,1249966.444,0.004351252271,0,0,0,0,0.004276538515,0,-0.001340080596,-1677.3035
CEL,incident_preceding,2022-05-22 16:00:00+00:00,0.0003822389375,0,1249966.444,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-22 17:00:00+00:00,0.0003800234904,1,1251415.214,0.001159046554,0,0,0,0,0.006199813842,0,0.001159046554,1448.7693
CEL,incident_preceding,2022-05-22 18:00:00+00:00,0.0003795629899,2,1251265.226,0.0002398991132,0,0,0,0,0.002803027918,0,-0.0001198540647,-149.9872
CEL,incident_preceding,2022-05-22 19:00:00+00:00,0.0003774060929,1,1251432.174,0.0001334233514,0,0,0,0,0.01196674557,0,0.0001334233514,166.948
CEL,incident_preceding,2022-05-22 20:00:00+00:00,0.0003785706476,1,1251782.087,0.0002796094005,0,0,0,0,0.0008378804511,0,0.0002796094005,349.9122
CEL,incident_preceding,2022-05-22 21:00:00+00:00,0.0003802457064,13,1250928.351,0.01482747405,0,0,0,0,-0.02663975162,0,-0.0006820159908,-853.7354
CEL,incident_preceding,2022-05-22 22:00:00+00:00,0.0003806735421,1,1250845.411,6.630323785e-05,0,0,0,0,-0.005300244002,0,-6.630323785e-05,-82.9406
CEL,incident_preceding,2022-05-22 23:00:00+00:00,0.0003806735421,0,1250845.411,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-23 00:00:00+00:00,0.0003860989979,5,1249570.805,0.01148828271,0,0,0,0,-0.03364885674,0,-0.001018995544,-1274.6059
CEL,incident_preceding,2022-05-23 01:00:00+00:00,0.0003860989979,0,1249570.805,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-23 02:00:00+00:00,0.0003816447151,1,1250189.555,0.0004951704199,0,0,0,0,,0,0.0004951704199,618.7505
CEL,incident_preceding,2022-05-23 03:00:00+00:00,0.0003784308174,4,1250072.655,0.008092292691,0,0,0,0,0.0004748520869,0,-9.350566041e-05,-116.8998
CEL,incident_preceding,2022-05-23 04:00:00+00:00,0.0003820422901,2,1250218.695,0.0005007304954,0,0,0,0,0.008719322906,0,0.0001168246496,146.0393
CEL,incident_preceding,2022-05-23 05:00:00+00:00,0.0003775478195,7,1250184.423,0.01810205422,0,0,0,0,0.01748686624,0,-2.7412644e-05,-34.2718
CEL,incident_preceding,2022-05-23 06:00:00+00:00,0.0003835281277,5,1248553.531,0.005945414264,0,0,0,0,,0,-0.001304520893,-1630.8917
CEL,incident_preceding,2022-05-23 07:00:00+00:00,0.0003822176481,2,1248857.636,0.0002435654479,0,0,0,0,0.004860151511,0,0.0002435654479,304.1045
CEL,incident_preceding,2022-05-23 08:00:00+00:00,0.0003822176481,0,1248857.636,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-23 09:00:00+00:00,0.000382023796,5,1250412.984,0.003153474013,0,0,0,0,-0.007154325496,0,0.001245416976,1555.3485
CEL,incident_preceding,2022-05-23 10:00:00+00:00,0.0003720917052,6,1254398.165,0.01026342757,0,0,0,0,0.03244002539,0,0.003187091265,3985.1803
CEL,incident_preceding,2022-05-23 11:00:00+00:00,0.0003731302321,1,1254459.193,4.865169747e-05,0,0,0,0,,0,4.865169747e-05,61.0286
CEL,incident_preceding,2022-05-23 12:00:00+00:00,0.0003702738157,7,1255593.488,0.00842093227,0,0,0,0,,0,0.000904210122,1134.2947
CEL,incident_preceding,2022-05-23 13:00:00+00:00,0.0003800407419,7,1252067.611,0.0111738508,0,0,0,0,0.03311097774,0,-0.002808135702,-3525.8769
CEL,incident_preceding,2022-05-23 14:00:00+00:00,0.0003808606138,1,1251575.709,0.0003928720747,0,0,0,0,0.0323308346,0,-0.0003928720747,-491.9024
CEL,incident_preceding,2022-05-23 15:00:00+00:00,0.0003838770974,4,1249512.845,0.00179851621,0,0,0,0,,0,-0.001648213357,-2062.8638
CEL,incident_preceding,2022-05-23 16:00:00+00:00,0.0003838770974,0,1249512.845,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-23 17:00:00+00:00,0.000382386884,3,1249737.824,0.001844412972,0,0,0,0,0.0236692314,0,0.0001800539314,224.9797
CEL,incident_preceding,2022-05-23 18:00:00+00:00,0.000380628408,1,1250769.824,0.0008257731981,0,0,0,0,,0,0.0008257731981,1032
CEL,incident_preceding,2022-05-23 19:00:00+00:00,0.0003819495465,2,1250646.564,0.0007790239907,0,0,0,0,0.0294056464,0,-9.854738865e-05,-123.2601
CEL,incident_preceding,2022-05-23 20:00:00+00:00,0.0003788879775,6,1251996.352,0.002500549467,0,0,0,0,0.03343397507,0,0.001079271825,1349.7876
CEL,incident_preceding,2022-05-23 21:00:00+00:00,0.0003702497908,4,1254579.614,0.005282834483,0,0,0,0,,0,0.002063314558,2583.2623
CEL,incident_preceding,2022-05-23 22:00:00+00:00,0.0003786612171,4,1260350.562,0.002734150756,0.00724812973,0,0,9093.3558,0.03328425319,0.00724812973,0.004599905446,5770.9476
CEL,incident_preceding,2022-05-23 23:00:00+00:00,0.0003766499695,2,1263504.616,0.0025025212,0,0,0,0,0.02523257447,0,0.0025025212,3154.054
CEL,incident_preceding,2022-05-24 00:00:00+00:00,0.0003733233563,1,1265425.164,0.001520016529,0,0,0,0,0.03764993182,0,0.001520016529,1920.5479
CEL,incident_preceding,2022-05-24 01:00:00+00:00,0.0003733501437,16,1264062.228,0.03669559009,0,0,0,0,0.02879230616,0,-0.001077057845,-1362.9361
CEL,incident_preceding,2022-05-24 02:00:00+00:00,0.0003733501437,0,1264062.228,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 03:00:00+00:00,0.0003786105587,4,1259068.236,0.0185280214,0,0,0,0,0.02119540105,0,-0.00395074854,-4993.992
CEL,incident_preceding,2022-05-24 04:00:00+00:00,0.0003853880052,4,1255921.752,0.002499057645,0,0,0,0,-0.0005588057211,0,-0.002499057645,-3146.4841
CEL,incident_preceding,2022-05-24 05:00:00+00:00,0.000384208011,2,1256960.863,0.001661889921,0,0,0,0,0.01144740612,0,0.0008273699367,1039.1119
CEL,incident_preceding,2022-05-24 06:00:00+00:00,0.000384208011,0,1256960.863,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 07:00:00+00:00,0.0003840798053,1,1257456.488,0.0003943042416,0,0,0,0,-0.0007576384183,0,0.0003943042416,495.625
CEL,incident_preceding,2022-05-24 08:00:00+00:00,0.0003854709293,1,1257414.502,3.338962452e-05,0,0,0,0,0.003845553047,0,-3.338962452e-05,-41.986
CEL,incident_preceding,2022-05-24 09:00:00+00:00,0.000379300427,3,1255852.28,0.002225691126,-0.003468099415,0.003468099415,4360.8385,-4360.8385,,0.003468099415,-0.001242408289,-1562.2222
CEL,incident_preceding,2022-05-24 10:00:00+00:00,0.0003843602903,3,1251039.214,0.004857412847,-0.001024903184,0.001024903184,1287.127,-1287.127,-0.002525507004,0.001024903184,-0.003832509664,-4813.066
CEL,incident_preceding,2022-05-24 11:00:00+00:00,0.0003843602903,0,1251039.214,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 12:00:00+00:00,0.0003843602903,0,1251039.214,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 13:00:00+00:00,0.0003928349073,5,1244982.785,0.009548453369,0,0,0,0,-0.02858341128,0,-0.004841118673,-6056.4293
CEL,incident_preceding,2022-05-24 14:00:00+00:00,0.0003933753715,1,1246116.809,0.000910875326,0,0,0,0,-0.02943785114,0,0.000910875326,1134.0241
CEL,incident_preceding,2022-05-24 15:00:00+00:00,0.0003933753715,0,1246116.809,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 16:00:00+00:00,0.0003887271844,2,1249469.163,0.005334689214,0,0,0,0,0.008017832089,0,0.002690240655,3352.3541
CEL,incident_preceding,2022-05-24 17:00:00+00:00,0.0003915456505,4,1245837.101,0.01252033532,0,0,0,0,-0.02306857066,0,-0.002906883825,-3632.0617
CEL,incident_preceding,2022-05-24 18:00:00+00:00,0.0003915456505,0,1245837.101,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 19:00:00+00:00,0.0003933477848,12,1244196.266,0.02998743291,0,0,0,0,-0.04305844492,0,-0.001317054291,-1640.8351
CEL,incident_preceding,2022-05-24 20:00:00+00:00,0.0003917698549,4,1245502.42,0.006359229259,0,0,0,0,-0.0255254933,0,0.001049797315,1306.1539
CEL,incident_preceding,2022-05-24 21:00:00+00:00,0.0003917698549,0,1245502.42,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-24 22:00:00+00:00,0.0003914767678,2,1245732.865,0.0003490956685,0,0,0,0,,0,0.0001850218002,230.4451
CEL,incident_preceding,2022-05-24 23:00:00+00:00,0.000386274736,4,1250263.287,0.009064525963,0,0,0,0,-0.01508397326,0,0.00363675249,4530.4221
CEL,incident_preceding,2022-05-25 00:00:00+00:00,0.0003876469035,2,1248957.65,0.001044290281,0,0,0,0,,0,-0.001044290281,-1305.6378
CEL,incident_preceding,2022-05-25 01:00:00+00:00,0.0003842560044,9,1249669.912,0.02905803532,0,0,0,0,-0.01446936117,0,0.00057028571,712.2627
CEL,incident_preceding,2022-05-25 02:00:00+00:00,0.0003842560044,0,1249669.912,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-25 03:00:00+00:00,0.0003867210098,1,1249788.333,9.476198381e-05,0,0,0,0,-0.02111217449,0,9.476198381e-05,118.4212
CEL,incident_preceding,2022-05-25 04:00:00+00:00,0.0003851727083,2,1251107.337,0.001055381431,0,0,0,0,,0,0.001055381431,1319.0034
CEL,incident_preceding,2022-05-25 05:00:00+00:00,0.0003886314664,8,1251320.332,0.01507835127,0,0,0,0,-0.02275940812,0,0.0001702452649,212.9951
CEL,incident_preceding,2022-05-25 06:00:00+00:00,0.0003886314664,0,1251320.332,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-25 07:00:00+00:00,0.0003837889219,2,1251185.129,0.0002116138396,0,0,0,0,,0,-0.0001080485121,-135.2033
CEL,incident_preceding,2022-05-25 08:00:00+00:00,0.0003869561321,2,1250341.207,0.0007961760232,0,0,0,0,0.01565314311,0,-0.0006744976268,-843.9214
CEL,incident_preceding,2022-05-25 09:00:00+00:00,0.0003869561321,0,1250341.207,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-25 10:00:00+00:00,0.0003833908104,6,1251917.561,0.005785000732,0,0,0,0,-0.009802266025,0,0.001260739061,1576.354
CEL,incident_preceding,2022-05-25 11:00:00+00:00,0.0003791316983,8,1255783.13,0.008034957421,0,0,0,0,-0.05586725846,0,0.003087718568,3865.5691
CEL,incident_preceding,2022-05-25 12:00:00+00:00,0.0003781529127,9,1255669.841,0.01076717848,0,0,0,0,-0.03073152445,0,-9.021438277e-05,-113.2897
CEL,incident_preceding,2022-05-25 13:00:00+00:00,0.0003817653027,2,1253808.351,0.001482467238,0,0,0,0,-0.0196322888,0,-0.001482467238,-1861.4894
CEL,incident_preceding,2022-05-25 14:00:00+00:00,0.0003819640326,2,1253521.571,0.001857626644,0,0,0,0,-0.03095985303,0,-0.0002287273009,-286.7802
CEL,incident_preceding,2022-05-25 15:00:00+00:00,0.0003886565094,10,1249722.42,0.03532613074,0,0,0,0,-0.06863245389,0,-0.003030782068,-3799.1507
CEL,incident_preceding,2022-05-25 16:00:00+00:00,0.0003918564619,5,1244441.39,0.01711052427,0,0,0,0,-0.07682822874,0,-0.004225762388,-5281.03
CEL,incident_preceding,2022-05-25 17:00:00+00:00,0.0003826166378,5,1252580.337,0.006540240756,0,0,0,0,-0.0490701192,0,0.006540240756,8138.9463
CEL,incident_preceding,2022-05-25 18:00:00+00:00,0.000386400211,1,1251824.769,0.0006032086549,0,0,0,0,,0,-0.0006032086549,-755.5673
CEL,incident_preceding,2022-05-25 19:00:00+00:00,0.0003767703024,6,1255463.98,0.01354706586,0,0,0,0,-0.07059154107,0,0.002907124774,3639.2108
CEL,incident_preceding,2022-05-25 20:00:00+00:00,0.000381896286,1,1254218.092,0.0009923725568,0,0,0,0,-0.06618244573,0,-0.0009923725568,-1245.888
CEL,incident_preceding,2022-05-25 21:00:00+00:00,0.0003822183213,5,1254019.67,0.006318658812,0,0,0,0,-0.04799259979,0,-0.0001582037456,-198.422
CEL,incident_preceding,2022-05-25 22:00:00+00:00,0.0003822183213,0,1254019.67,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-25 23:00:00+00:00,0.0003804919019,1,1254287.564,0.000213627909,0,0,0,0,-0.04657791161,0,0.000213627909,267.8936
CEL,incident_preceding,2022-05-26 00:00:00+00:00,0.0003804919019,0,1254287.564,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-26 01:00:00+00:00,0.0003787360965,1,1254877.264,0.0004701473705,0,0,0,0,-0.04590396339,0,0.0004701473705,589.7
CEL,incident_preceding,2022-05-26 02:00:00+00:00,0.0003787360965,0,1254877.264,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-26 03:00:00+00:00,0.0003786420705,2,1254638.05,0.0002936651341,0,0,0,0,-0.1046015864,0,-0.0001906274876,-239.2141
CEL,incident_preceding,2022-05-26 04:00:00+00:00,0.0003786420705,0,1254638.05,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-26 05:00:00+00:00,0.0003798863387,1,1254939.223,0.000240047558,0,0,0,0,-0.1374138105,0,0.000240047558,301.1728
CEL,incident_preceding,2022-05-26 06:00:00+00:00,0.0003833219816,2,1251668.7,0.002606120553,0,0,0,0,-0.1443538821,0,-0.002606120553,-3270.5229
CEL,incident_preceding,2022-05-26 07:00:00+00:00,0.0003833219816,0,1251668.7,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-26 08:00:00+00:00,0.0003930608663,23,1246833.03,0.05793862283,0,0,0,0,-0.1982896377,0,-0.003863378306,-4835.6697
CEL,incident_preceding,2022-05-26 09:00:00+00:00,0.000388510332,1,1249435.847,0.002087542468,0,0,0,0,-0.180957542,0,0.002087542468,2602.8169
CEL,incident_preceding,2022-05-26 10:00:00+00:00,0.0003796510706,10,1255871.855,0.03525341826,0,0,0,0,-0.1493481241,0,0.005151131542,6436.0084
CEL,incident_preceding,2022-05-26 11:00:00+00:00,0.0003585314472,14,1271467.184,0.04765073009,0,0,0,0,-0.087445467,0,0.01241793033,15595.3292
CEL,incident_preceding,2022-05-26 12:00:00+00:00,0.0003667084508,8,1265196.292,0.01518487259,0,0,0,0,-0.1042497187,0,-0.004932013092,-6270.8928
CEL,incident_preceding,2022-05-26 13:00:00+00:00,0.0003743434682,6,1261020.583,0.018467305,0,0,0,0,-0.07253060198,0,-0.003300442965,-4175.7082
CEL,incident_preceding,2022-05-26 14:00:00+00:00,0.0003703196663,11,1266752.691,0.02382950778,0,0,0,0,-0.07756510502,0,0.004545610179,5732.108
CEL,incident_preceding,2022-05-26 15:00:00+00:00,0.0003628768391,1,1268735.191,0.001565025291,0,0,0,0,-0.06563333602,0,0.001565025291,1982.5
CEL,incident_preceding,2022-05-26 16:00:00+00:00,0.0003628782489,4,1268450.245,0.003351129478,0,0,0,0,-0.1100412287,0,-0.0002245905229,-284.9459
CEL,incident_preceding,2022-05-26 17:00:00+00:00,0.0003642947975,1,1268554.136,8.190356726e-05,0,0,0,0,-0.1650600409,0,8.190356726e-05,103.8906
CEL,incident_preceding,2022-05-26 18:00:00+00:00,0.0003642947975,0,1268554.136,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-26 19:00:00+00:00,0.0003510905555,9,1276295.33,0.04508516197,0,0,0,0,-0.1665556159,0,0.006102375358,7741.1935
CEL,incident_preceding,2022-05-26 20:00:00+00:00,0.000357439681,1,1272938.12,0.00263043335,0,0,0,0,-0.1749974056,0,-0.00263043335,-3357.2098
CEL,incident_preceding,2022-05-26 21:00:00+00:00,0.000364307892,6,1268978.901,0.006531824502,0,0,0,0,-0.1843928257,0,-0.003110299502,-3959.2188
CEL,incident_preceding,2022-05-26 22:00:00+00:00,0.000366691347,8,1269339.981,0.01148075133,0,0,0,0,-0.1484665215,0,0.0002845437381,361.08
CEL,incident_preceding,2022-05-26 23:00:00+00:00,0.0003631757885,9,1268849.156,0.02644379788,0,0,0,0,-0.1133147649,0,-0.0003866775705,-490.8253
CEL,incident_preceding,2022-05-27 00:00:00+00:00,0.0003631757885,0,1268849.156,0,0,0,0,0,,0,0,0
CEL,incident_preceding,2022-05-27 01:00:00+00:00,0.0003617436038,8,1269438.276,0.01466878739,0,0,0,0,-0.1607696645,0,0.0004642951428,589.1205
CEL,incident_preceding,2022-05-27 02:00:00+00:00,0.0003440455734,18,1285761.792,0.04105078079,0,0,0,0,-0.1106866489,0,0.01285884923,16323.5154
CEL,incident_preceding,2022-05-27 03:00:00+00:00,0.0003410365879,6,1286472.775,0.005555042424,0,0,0,0,,0,0.0005529667351,710.9835
CEL,incident_preceding,2022-05-27 04:00:00+00:00,0.0003403688665,5,1286849.324,0.008339496574,0,0,0,0,-0.09492331461,0,0.0002926988486,376.5491
CEL,incident_preceding,2022-05-27 05:00:00+00:00,0.0003311125304,25,1298276.648,0.05770361876,0,0,0,0,-0.07712602887,0,0.008880078953,11427.3236
CEL,incident_preceding,2022-05-27 06:00:00+00:00,0.0003317963698,22,1297800.407,0.06109890033,0,0,0,0,-0.0714894371,0,-0.000366825284,-476.2407
CEL,incident_preceding,2022-05-27 07:00:00+00:00,0.000322361882,12,1302126.085,0.04523013206,0,0,0,0,-0.04523775786,0,0.003333083867,4325.6776
CEL,incident_preceding,2022-05-27 08:00:00+00:00,0.0003223619035,6,1302845.689,0.006424729985,0,0,0,0,-0.04522848289,0,0.0005526379576,719.6043
CEL,incident_preceding,2022-05-27 09:00:00+00:00,0.0003242005228,5,1300872.493,0.002605466579,0,0,0,0,,0,-0.001514527712,-1973.1959
CEL,incident_preceding,2022-05-27 10:00:00+00:00,0.0003269817868,4,1300287.164,0.003001667512,0,0,0,0,-0.07229141453,0,-0.0004499508623,-585.3287
CEL,incident_preceding,2022-05-27 11:00:00+00:00,0.0003285111922,4,1299296.028,0.0009150967821,0,0,0,0,0.007343052741,0,-0.0007622445465,-991.1368
